,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
5475,JSRP1,0.025113158,0.979964704456946,0.9999741090652634,0.32741165,EDARADD,-0.01584801,0.9873556463753803,1.0,-0.505793,SLC10A1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.497087,C7orf60,0.028911328,0.9769353108701788,0.9997837817405957,-0.1386726,OTUD6B,0.069321044,0.9447340752703334,0.9995853741482472,0.23875603,POLDIP3,0.1815709,0.8559194908784444,1.0,0.09069044,RNF14,0.25932387,0.7953853635386299,0.999135589150443,-1.4322795,C7orf13,-0.03559092,0.971608548576601,0.9978872631048302,-24.72828
5476,SRXN1,0.025113158,0.979964704456946,0.9999741090652634,0.4411125,RP5-894A10.2,-0.01584801,0.9873556463753803,1.0,-0.6955261,RAB15,-0.038972557,0.9689122699035824,0.9999330512443403,-22.09934,NR1D2,0.028911328,0.9769353108701788,0.9997837817405957,-0.01834999,DYNC1LI2,0.06926718,0.9447769482768065,0.9995853741482472,0.28507844,WDR48,0.18146285,0.8560042903473084,1.0,0.12646608,CD58,0.25932387,0.7953853635386299,0.999135589150443,-0.8865366,ZNF121,-0.03559092,0.971608548576601,0.9978872631048302,-24.897867
5477,RP1-191J18.66,0.025113158,0.979964704456946,0.9999741090652634,0.55179244,RP3-325F22.5,-0.01584801,0.9873556463753803,1.0,-1.7712044,ITLN1,-0.038972557,0.9689122699035824,0.9999330512443403,-21.843636,METTL14,0.028749587,0.9770643084496831,0.9997837817405957,-0.08054909,SDPR,0.069105595,0.944905568255463,0.9995853741482472,-2.5169234,ENGASE,0.1813548,0.8560890914787918,1.0,-0.12890987,DGCR2,0.25932387,0.7953853635386299,0.999135589150443,-0.62068045,TREML2,-0.03559092,0.971608548576601,0.9978872631048302,-24.652298
5478,RP11-293M10.5,0.025087401,0.9799852491651326,0.9999741090652634,0.55532455,MED9,-0.01584801,0.9873556463753803,1.0,-0.51808625,RP11-764K9.1,-0.038972557,0.9689122699035824,0.9999330512443403,-21.795506,ZNF611,0.028668715,0.9771288074645863,0.9997837817405957,0.09916467,GPALPP1,0.06883628,0.9451199380765867,0.9995853741482472,0.22956301,RFNG,0.18038239,0.856852376322027,1.0,-1.3325751,PAPSS2,0.25921372,0.7954703558017144,0.999135589150443,3.5994616,RP6-91H8.3,-0.03559092,0.971608548576601,0.9978872631048302,-24.240677
5479,ANGPTL6,0.025061645,0.9800057938865948,0.9999741090652634,0.26886874,MCM10,-0.015881166,0.987329195974223,1.0,-19.522388,PAPL,-0.038972557,0.9689122699035824,0.9999330512443403,-22.08479,WDR55,0.028668715,0.9771288074645863,0.9997837817405957,-0.35946703,CPOX,0.06878242,0.9451628125182017,0.9995853741482472,0.18636382,SART3,0.18038239,0.856852376322027,1.0,-0.4443058,OSGIN1,0.25921372,0.7954703558017144,0.999135589150443,3.7099283,ZNF700,-0.03559092,0.971608548576601,0.9978872631048302,-24.357641
5480,HIST1H1B,0.025061645,0.9800057938865948,0.9999741090652634,4.225389,UCHL1,-0.015881166,0.987329195974223,1.0,-20.759811,CD1E,-0.038972557,0.9689122699035824,0.9999330512443403,-22.81574,FBXO33,0.02862828,0.9771610570281413,0.9997837817405957,-0.05959968,ING2,0.068082206,0.9457201946686861,0.9995853741482472,0.23795839,CXCR5,0.1801663,0.8570220133841355,1.0,-0.40187678,SLC22A4,0.2589934,0.7956403476080856,0.999135589150443,1.8466979,SLC25A10-1,-0.03559092,0.971608548576601,0.9978872631048302,-24.646786
5481,MSRB3,0.025061645,0.9800057938865948,0.9999741090652634,-0.3650604,NEK2,-0.015881166,0.987329195974223,1.0,-21.506512,RP11-525A16.4,-0.038972557,0.9689122699035824,0.9999330512443403,-21.64102,DDI2,0.028587844,0.9771933066290284,0.9997837817405957,-1.042244,ZNF7,0.068082206,0.9457201946686861,0.9995853741482472,0.16712774,GSK3B,0.17995021,0.857191657050752,1.0,-0.6423756,ING1,0.2588832,0.7957253471494479,0.999135589150443,0.03401795,LACC1,-0.03559092,0.971608548576601,0.9978872631048302,-24.548365
5482,U47924.31,0.025061645,0.9800057938865948,0.9999741090652634,-0.06530159,FOXM1,-0.015881166,0.987329195974223,1.0,-20.534473,CTD-2086O20.3,-0.038972557,0.9689122699035824,0.9999330512443403,-22.147596,TBC1D15,0.028385667,0.9773545551915995,0.9997837817405957,0.22043875,TBXAS1,0.068082206,0.9457201946686861,0.9995853741482472,0.4172751,CLCN6,0.17973411,0.8573613073142117,1.0,0.40586108,PZP,0.25877306,0.795810349114978,0.999135589150443,3.0412135,NLN,-0.03559092,0.971608548576601,0.9978872631048302,-24.603792
5483,RPEL1,0.025061645,0.9800057938865948,0.9999741090652634,0.67785203,PKMYT1,-0.015881166,0.987329195974223,1.0,-20.758154,BOP1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.625212,MRI1,0.02826436,0.9774513047737544,0.9997837817405957,0.05571874,CTSO,0.0678129,0.9459345795091586,0.9995853741482472,0.2225296,YIPF2,0.17951803,0.8575309641668489,1.0,0.31114662,LMBRD1,0.25866288,0.7958953535037139,0.999135589150443,-0.41654694,CTC-534A2.2,-0.03559092,0.971608548576601,0.9978872631048302,-24.447086
5484,RP11-159G9.5,0.025061645,0.9800057938865948,0.9999741090652634,0.62305933,ESCO2,-0.015881166,0.987329195974223,1.0,-21.165169,SIPA1L2,-0.038972557,0.9689122699035824,0.9999330512443403,-22.066645,SF3B5,0.02818349,0.977515804679568,0.9997837817405957,-1.2157931,RLIM,0.067112684,0.9464919983794341,0.9995853741482472,0.19643964,RP11-386G11.10,0.17919388,0.8577854617837418,1.0,0.16001445,ACSBG1,0.25855273,0.7959803603146925,0.999135589150443,3.1225514,RP11-418J17.1,-0.03559092,0.971608548576601,0.9978872631048302,-24.714487
5485,CES4A,0.025035888,0.9800263386213188,0.9999741090652634,-1.2094378,BBS7,-0.015914321,0.9873027455869928,1.0,-0.14128569,KRT73,-0.038972557,0.9689122699035824,0.9999330512443403,-22.508324,MED17,0.02818349,0.977515804679568,0.9997837817405957,0.14361344,MLH3,0.067112684,0.9464919983794341,0.9995853741482472,0.060721353,HMGCR,0.17919388,0.8577854617837418,1.0,0.370265,CCNJ,0.25855273,0.7959803603146925,0.999135589150443,2.9359157,DARS2,-0.03559092,0.971608548576601,0.9978872631048302,-24.518833
5486,AC131097.3,0.02501013,0.9800468833692912,0.9999741090652634,0.17930059,CTD-2256P15.2,-0.015914321,0.9873027455869928,1.0,-0.5026925,KRT86,-0.038972557,0.9689122699035824,0.9999330512443403,-22.766748,CLSTN3,0.02818349,0.977515804679568,0.9997837817405957,-0.6312581,PLAGL2,0.06700496,0.9465777574605609,0.9995853741482472,4.437714,PXN-AS1,0.17908585,0.8578702976089888,1.0,0.19001809,PRKAR2B,0.25855273,0.7959803603146925,0.999135589150443,1.8846416,CHRNE,-0.03559092,0.971608548576601,0.9978872631048302,-24.211681
5487,CYB5RL,0.02501013,0.9800468833692912,0.9999741090652634,0.29907992,PIK3CB,-0.01598063,0.98724984485443,1.0,-0.21224637,CRIP1-1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.041088,NCALD,0.027940879,0.9777093052773816,0.9997837817405957,-0.46536645,SCOC,0.06689723,0.9466635171607085,0.9995853741482472,0.085586585,POLE3,0.1789778,0.8579551350757796,1.0,-0.61517143,TMIE,0.25855273,0.7959803603146925,0.999135589150443,3.1248698,FAM129B,-0.03559092,0.971608548576601,0.9978872631048302,-24.376404
5488,FAM53A,0.02501013,0.9800468833692912,0.9999741090652634,0.0096858395,AC061992.2,-0.01598063,0.98724984485443,1.0,-0.6843994,RP3-380B8.4,-0.038972557,0.9689122699035824,0.9999330512443403,-22.472418,CDK6,0.027940879,0.9777093052773816,0.9997837817405957,0.15673783,SRP72,0.06668178,0.9468350384141027,0.9995853741482472,2.1251264,NACC1,0.1789778,0.8579551350757796,1.0,0.26344725,CPED1,0.2583324,0.7961503811995282,0.999135589150443,2.7967317,RP1-8B1.4,-0.03559092,0.971608548576601,0.9978872631048302,-24.73831
5489,ARVCF,0.02501013,0.9800468833692912,0.9999741090652634,5.2354984,MGA,-0.016013784,0.9872233945091556,1.0,-0.52811384,CTD-2555C10.3,-0.038972557,0.9689122699035824,0.9999330512443403,-22.675163,SCAMP2,0.027860006,0.9777738057687055,0.9997837817405957,-0.021372302,TBC1D7,0.06630474,0.9471352065322396,0.9995853741482472,0.35895282,TOP3A,0.17870769,0.8581672359182192,1.0,0.6066501,RP11-499P20.2,0.2583324,0.7961503811995282,0.999135589150443,2.5415788,GINS2,-0.03559092,0.971608548576601,0.9978872631048302,-24.659485
5490,PWAR6,0.02501013,0.9800468833692912,0.9999741090652634,0.1382826,HERC5,-0.016013784,0.9872233945091556,1.0,-0.22246371,CTA-14H9.5,-0.038972557,0.9689122699035824,0.9999330512443403,-22.596468,MRPL33,0.027819572,0.9778060560688902,0.9997837817405957,0.04038892,STK36,0.06592771,0.9474353821544862,0.9995853741482472,1.5026591,KDM6A,0.17854561,0.8582945013392067,1.0,0.04535277,MKI67,0.2583324,0.7961503811995282,0.999135589150443,2.459153,ALS2,-0.03559092,0.971608548576601,0.9978872631048302,-24.613697
5491,RP11-509J21.2,0.02501013,0.9800468833692912,0.9999741090652634,0.08723303,ZC3H7B,-0.016013784,0.9872233945091556,1.0,-0.13690197,RP11-661A12.12,-0.038972557,0.9689122699035824,0.9999330512443403,-22.47443,ZEB1,0.027779136,0.9778383064053531,0.9997837817405957,-0.01421117,C1orf112,0.06592771,0.9474353821544862,0.9995853741482472,2.79576,SNX30,0.17832953,0.8584641942952556,1.0,0.055602394,RBM38,0.25822225,0.7962353952714595,0.999135589150443,-0.7880582,PPP1R17,-0.03559092,0.971608548576601,0.9978872631048302,-24.347507
5492,TGFB3,0.02501013,0.9800468833692912,0.9999741090652634,0.25826338,VPS13C,-0.016013784,0.9872233945091556,1.0,-0.5299775,ZNF252P-AS1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.190805,ICA1L,0.027617395,0.9779673081129338,0.9997837817405957,-0.09980238,NMRAL1,0.06592771,0.9474353821544862,0.9995853741482472,0.41441065,ANKRD42,0.17832953,0.8584641942952556,1.0,-0.058715824,LIMD2,0.25822225,0.7962353952714595,0.999135589150443,0.30751872,ZNF189,-0.03559092,0.971608548576601,0.9978872631048302,-24.346054
5493,DLG3,0.02501013,0.9800468833692912,0.9999741090652634,0.36231485,ZNF783,-0.01604694,0.9871969441779246,1.0,-0.26363912,SCT,-0.038972557,0.9689122699035824,0.9999330512443403,-22.861235,UQCR11-1,0.027496088,0.9780640597719591,0.9997837817405957,-0.13376121,NAA60,0.06592771,0.9474353821544862,0.9995853741482472,1.6874535,BRPF1,0.17822148,0.8585490432260076,1.0,-0.19082683,C19orf35,0.25811207,0.7963204117617827,0.999135589150443,1.6490258,TRIM3,-0.03559092,0.971608548576601,0.9978872631048302,-24.546642
5494,CEP112,0.02501013,0.9800468833692912,0.9999741090652634,0.20210792,CCDC180,-0.01604694,0.9871969441779246,1.0,-0.57941073,CTD-2659N19.9,-0.038972557,0.9689122699035824,0.9999330512443403,-22.285276,RBM27,0.027455652,0.9780963103967513,0.9997837817405957,0.1053912,ZNF354C,0.06592771,0.9474353821544862,0.9995853741482472,1.7150468,ZNF394,0.17816745,0.858591468304146,1.0,-0.746786,CCND1,0.25811207,0.7963204117617827,0.999135589150443,1.5600297,TMEM237,-0.03559092,0.971608548576601,0.9978872631048302,-24.63285
5495,DNAH6,0.02501013,0.9800468833692912,0.9999741090652634,0.27632657,DKFZP779L1853,-0.01611325,0.9871440435577089,1.0,-0.8473441,CTD-2666L21.1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.545769,NOC3L,0.026970427,0.9784833206719037,0.9997837817405957,-0.30172208,TVP23C,0.06592771,0.9474353821544862,0.9995853741482472,1.6260976,VAT1,0.17811343,0.8586338937906327,1.0,-0.18760078,MAP7,0.25811207,0.7963204117617827,0.999135589150443,2.0671012,ABCB10,-0.03559092,0.971608548576601,0.9978872631048302,-24.70529
5496,PPFIBP1,0.02501013,0.9800468833692912,0.9999741090652634,0.25151885,ZBTB37,-0.016146405,0.9871175932687825,1.0,-0.18139118,C1orf145,-0.038972557,0.9689122699035824,0.9999330512443403,-22.142992,SREK1,0.026808687,0.9786123252269469,0.9997837817405957,0.09380211,KDM8,0.06592771,0.9474353821544862,0.9995853741482472,1.6614395,NAT1,0.17811343,0.8586338937906327,1.0,0.011207928,BEST4,0.25811207,0.7963204117617827,0.999135589150443,1.9700602,C20orf201,-0.03559092,0.971608548576601,0.9978872631048302,-24.403963
5497,STON1,0.02501013,0.9800468833692912,0.9999741090652634,0.43805426,TRAF3IP2-AS1,-0.01617956,0.9870911429940157,1.0,-0.8443732,RP11-791G15.2,-0.038972557,0.9689122699035824,0.9999330512443403,-22.382494,DDIT3,0.026525639,0.9788380845422411,0.9997837817405957,0.18239835,NAGS,0.06592771,0.9474353821544862,0.9995853741482472,1.7793618,RASGRF2,0.17800538,0.8587187459881719,1.0,-0.054094136,LINC00264,0.25811207,0.7963204117617827,0.999135589150443,1.7296591,KRBA1,-0.03559092,0.971608548576601,0.9978872631048302,-24.797024
5498,CTC-241N9.1,0.024958616,0.9800879729049266,0.9999741090652634,0.35762292,FAM98A,-0.016245868,0.9870382424870774,1.0,-1.7213093,RP11-793H13.10,-0.038972557,0.9689122699035824,0.9999330512443403,-22.27496,MEF2A,0.026485203,0.9788703360117874,0.9997837817405957,0.5208827,RP11-74E22.3,0.06592771,0.9474353821544862,0.9995853741482472,1.7242154,GBA,0.17800538,0.8587187459881719,1.0,-0.035552848,TST,0.25811207,0.7963204117617827,0.999135589150443,2.113069,EXD2,-0.03559092,0.971608548576601,0.9978872631048302,-24.345814
5499,TIGD7,0.024958616,0.9800879729049266,0.9999741090652634,0.17650624,RP11-108P20.1,-0.016312178,0.9869853420371265,1.0,-1.1229843,OPLAH,-0.038972557,0.9689122699035824,0.9999330512443403,-21.553158,ZCCHC9,0.026363896,0.9789670906274522,0.9997837817405957,0.02897771,ALG9,0.06592771,0.9474353821544862,0.9995853741482472,1.7036382,CLASP2,0.17795137,0.8587611726989843,1.0,-0.46109828,SPATA7,0.25811207,0.7963204117617827,0.999135589150443,1.5857036,TRIM32,-0.03559092,0.971608548576601,0.9978872631048302,-24.561611
5500,CD248,0.024958616,0.9800879729049266,0.9999741090652634,-0.010012588,IL6,-0.016345333,0.9869588918335941,1.0,-0.5612435,HIST1H4K,-0.038972557,0.9689122699035824,0.9999330512443403,-22.394932,ZBTB10,0.026323462,0.9789993422348401,0.9997837817405957,-0.34916925,EPB42,0.06592771,0.9474353821544862,0.9995853741482472,1.5325484,NPEPL1,0.17789733,0.8588035998176657,1.0,0.05123116,AGRN,0.25811207,0.7963204117617827,0.999135589150443,1.6811322,NLRX1,-0.03559092,0.971608548576601,0.9978872631048302,-24.67137
5501,DNAJB5,0.024958616,0.9800879729049266,0.9999741090652634,0.19505246,FEM1B,-0.016577417,0.9867737408118487,1.0,0.40558627,HIST1H4I,-0.038972557,0.9689122699035824,0.9999330512443403,-21.841492,UHRF2,0.025555188,0.9796121292375767,0.9997837817405957,0.014094756,RP11-428J1.5,0.06581998,0.9475211479903456,0.9995853741482472,1.2844044,PPP2R1B,0.1777893,0.8588884552781553,1.0,-0.61335254,ZNF613,0.25811207,0.7963204117617827,0.999135589150443,2.4701502,AARS2,-0.03559092,0.971608548576601,0.9978872631048302,-24.46919
5502,HHAT,0.024958616,0.9800879729049266,0.9999741090652634,0.008283657,ARMCX5,-0.016643727,0.9867208406503233,1.0,-1.1783462,LINC00959,-0.038972557,0.9689122699035824,0.9999330512443403,-22.799906,SUPT5H,0.025514752,0.979644381521525,0.9997837817405957,0.31796655,SPIRE2,0.06581998,0.9475211479903456,0.9995853741482472,1.5993909,AP5S1,0.1777893,0.8588884552781553,1.0,-0.25047258,CTD-2035E11.4,0.25811207,0.7963204117617827,0.999135589150443,1.5763172,COCH,-0.03559092,0.971608548576601,0.9978872631048302,-24.396544
5503,C9orf9,0.024958616,0.9800879729049266,0.9999741090652634,0.046060577,RP11-635N19.1,-0.01674319,0.9866414905175754,1.0,-0.5937035,ZNF763,-0.038972557,0.9689122699035824,0.9999330512443403,-23.002235,C7orf73,0.025069963,0.9799991588294916,0.9997837817405957,-0.07930697,CAAP1,0.06581998,0.9475211479903456,0.9995853741482472,0.78075534,SETD7,0.1777893,0.8588884552781553,1.0,-0.18853784,SLC27A4,0.25811207,0.7963204117617827,0.999135589150443,2.323555,CASK,-0.03559092,0.971608548576601,0.9978872631048302,-24.728907
5504,RP11-713M15.2,0.024958616,0.9800879729049266,0.9999741090652634,0.10023681,CLN3-1,-0.016975274,0.9864563407230875,1.0,0.0073969476,RP11-552D4.1,-0.038972557,0.9689122699035824,0.9999330512443403,-21.748348,SETD2,0.024867786,0.9801604225542196,0.9997837817405957,0.22029498,PDP2,0.06581998,0.9475211479903456,0.9995853741482472,1.3423349,FRS2,0.1775732,0.8590581710882842,1.0,0.074539326,RP11-815J21.2,0.25811207,0.7963204117617827,0.999135589150443,2.2686384,NREP,-0.03559092,0.971608548576601,0.9978872631048302,-23.924267
5505,TMEM171,0.024958616,0.9800879729049266,0.9999741090652634,-0.08084876,CRTC1,-0.017041584,0.9864034409153464,1.0,-0.4124573,C1orf115,-0.038972557,0.9689122699035824,0.9999330512443403,-21.99519,ALKBH5,0.024867786,0.9801604225542196,0.9997837817405957,0.15884359,ZNF165,0.06581998,0.9475211479903456,0.9995853741482472,1.2632786,SCO1,0.1775732,0.8590581710882842,1.0,-0.12984972,MTBP,0.25811207,0.7963204117617827,0.999135589150443,1.6629486,RP11-46C24.7,-0.03559092,0.971608548576601,0.9978872631048302,-24.700428
5506,RP4-635E18.8,0.024958616,0.9800879729049266,0.9999741090652634,0.2775651,RFNG,-0.01714105,0.9863240913158908,1.0,-1.3409321,ENAH,-0.038972557,0.9689122699035824,0.9999330512443403,-22.459974,PEX11B,0.024584739,0.9803861931294856,0.9997837817405957,0.4780751,GTF3C4,0.06581998,0.9475211479903456,0.9995853741482472,1.2426417,FIP1L1,0.17746516,0.8591430314360048,1.0,-0.65995705,GUCY1A3,0.25811207,0.7963204117617827,0.999135589150443,2.221841,TUSC2,-0.03559092,0.971608548576601,0.9978872631048302,-0.35168037
5507,RP11-793H13.11,0.024958616,0.9800879729049266,0.9999741090652634,0.28316957,USP36,-0.01714105,0.9863240913158908,1.0,-0.3722233,LRRC24,-0.038972557,0.9689122699035824,0.9999330512443403,-23.02074,CEP164,0.024544302,0.9804184461974812,0.9997837817405957,0.18598017,ADAT2,0.06581998,0.9475211479903456,0.9995853741482472,1.9476224,RMND5A,0.17676286,0.8596946633152907,1.0,-0.8140239,RP11-215P8.3,0.25811207,0.7963204117617827,0.999135589150443,1.87815,RP11-195F19.5,-0.03559092,0.971608548576601,0.9978872631048302,-24.543842
5508,MORF4L2-AS1,0.024958616,0.9800879729049266,0.9999741090652634,-0.14684543,RAB11FIP2,-0.017572062,0.9859802446249539,1.0,-0.49057353,MOK,-0.038972557,0.9689122699035824,0.9999330512443403,-22.135555,ZSCAN16,0.024503866,0.9804506992974867,0.9997837817405957,-0.07512321,RP5-1085F17.3,0.06581998,0.9475211479903456,0.9995853741482472,1.5538852,SETD3,0.1761686,0.8601614822525403,1.0,-0.46622086,CARNS1,0.25811207,0.7963204117617827,0.999135589150443,1.6366621,RP3-467N11.1,-0.03559092,0.971608548576601,0.9978872631048302,-24.350964
5509,BGLAP,0.024958616,0.9800879729049266,0.9999741090652634,0.19713174,HIST2H2AC,-0.017737836,0.9858479965876116,1.0,0.4334901,CTD-2017C7.1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.693775,ENOSF1,0.024463432,0.9804829524294494,0.9997837817405957,-0.05625279,UBAC2-AS1,0.06581998,0.9475211479903456,0.9995853741482472,1.7009755,UBALD1,0.17606056,0.8602463636784619,1.0,-0.6166851,CTD-2371O3.2,0.25811207,0.7963204117617827,0.999135589150443,1.9911561,MANEA-AS1,-0.03559092,0.971608548576601,0.9978872631048302,-24.870157
5510,CTD-2537I9.12,0.024958616,0.9800879729049266,0.9999741090652634,1.6721594,AP4B1,-0.017936764,0.9856892994564307,1.0,-0.46994233,MEG3,-0.038972557,0.9689122699035824,0.9999330512443403,-22.806828,MTG1,0.023897335,0.9809344996029157,0.9997837817405957,-0.08917357,CTD-2007H13.3,0.06581998,0.9475211479903456,0.9995853741482472,1.4308815,PRRG2,0.1751962,0.8609254731336662,1.0,1.3669363,KLRC4,0.25811207,0.7963204117617827,0.999135589150443,1.5300772,KLHL15,-0.03559092,0.971608548576601,0.9978872631048302,-24.268383
5511,DLEU2L,0.024958616,0.9800879729049266,0.9999741090652634,-0.24027725,FARSB,-0.01810254,0.9855570522794014,1.0,-0.25517082,RP1-151F17.1,-0.038972557,0.9689122699035824,0.9999330512443403,-22.294102,ZNF292,0.02341211,0.9813215449047872,0.9997837817405957,0.1124547,RGL1,0.06581998,0.9475211479903456,0.9995853741482472,1.1502146,CHTF8,0.1751962,0.8609254731336662,1.0,-0.76931113,CCDC154,0.25811207,0.7963204117617827,0.999135589150443,2.3257453,GHRL,-0.03559092,0.971608548576601,0.9978872631048302,-24.406809
5512,AC004447.2,0.024958616,0.9800879729049266,0.9999741090652634,0.051951747,SNX17,-0.018434087,0.9852925591195688,1.0,0.5729869,C6orf229,-0.038972557,0.9689122699035824,0.9999330512443403,-22.564352,MAP4K2,0.02341211,0.9813215449047872,0.9997837817405957,0.15321259,HMGN3-AS1,0.06581998,0.9475211479903456,0.9995853741482472,1.4213804,SH3RF1,0.17508815,0.8610103690571397,1.0,2.0692806,IRAK1BP1,0.25811207,0.7963204117617827,0.999135589150443,1.7725855,ALG10,-0.03559092,0.971608548576601,0.9978872631048302,-24.837334
5513,SRPK2,0.024958616,0.9800879729049266,0.9999741090652634,-0.0065110214,RBM8A,-0.018699326,0.9850809657542036,1.0,0.003804891,BNC2,-0.038972557,0.9689122699035824,0.9999330512443403,-22.61076,TMED1,0.02333124,0.9813860528850366,0.9997837817405957,0.28761604,NANP,0.06581998,0.9475211479903456,0.9995853741482472,1.6498,CRYZL1,0.1749801,0.8610952665866496,1.0,-0.3423322,TAS2R14,0.25811207,0.7963204117617827,0.999135589150443,1.7246271,ACY3,-0.03559092,0.971608548576601,0.9978872631048302,-24.759176
5514,CTD-2012K14.7,0.024958616,0.9800879729049266,0.9999741090652634,-0.6048933,NR1D2,-0.018831946,0.9849751694641364,1.0,0.70656025,C4BPB,-0.038972557,0.9689122699035824,0.9999330512443403,-22.350872,SAFB2,0.023048192,0.981611831771647,0.9997837817405957,-0.13518307,PVR,0.06581998,0.9475211479903456,0.9995853741482472,1.3385494,SCARB1,0.1749801,0.8610952665866496,1.0,1.6978625,PSPN,0.25811207,0.7963204117617827,0.999135589150443,2.161728,RP5-1092A3.4,-0.03559092,0.971608548576601,0.9978872631048302,-24.819218
