,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
6440,MEIS1,-0.021281445,0.9830211447764745,1.0,-2.641353,TRIM46,-0.055401728,0.9558184198667663,1.0,-0.6511086,RP11-442H21.2,-0.06815435,0.9456627651625394,0.9999330512443403,-0.6011818,ABCB4,-0.02469796,0.9802958827380861,1.0,-0.47184807,FUS,0.0021233398,0.9983058211533354,1.0,-0.41075352,TBC1D23,0.09913198,0.9210334786116582,1.0,0.10378323,TGFBR1,0.18066743,0.8566286195664508,0.999135589150443,-0.027305733,SMPD4,-0.056945473,0.9545886317196483,0.9978872631048302,-25.091965
6441,KLHDC9,-0.021281445,0.9830211447764745,1.0,-1.3505634,AC009299.3,-0.055401728,0.9558184198667663,1.0,-0.70214564,RP11-644F5.11,-0.06823055,0.9456021133865955,0.9999330512443403,-0.6601067,ZNF616,-0.02469796,0.9802958827380861,1.0,-0.48948434,RNF170,0.0020702565,0.9983481755632164,1.0,0.071765825,TRIP6,0.09864578,0.9214195226103412,1.0,0.9401379,MKS1,0.18066743,0.8566286195664508,0.999135589150443,0.2652054,PLBD2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.20606
6442,ZNF492,-0.021281445,0.9830211447764745,1.0,-0.9988668,PGLYRP2,-0.055401728,0.9558184198667663,1.0,-0.27321923,AC016831.7,-0.06823055,0.9456021133865955,0.9999330512443403,-0.2715656,RP11-573D15.9,-0.02469796,0.9802958827380861,1.0,-0.7062782,RP11-809O17.1,0.0020702565,0.9983481755632164,1.0,0.37232825,KIN,0.09859175,0.9214624175325853,1.0,-0.8272211,WDR27,0.18066743,0.8566286195664508,0.999135589150443,-0.33756274,TRMT5,-0.056945473,0.9545886317196483,0.9978872631048302,-25.186945
6443,VIPR2,-0.021281445,0.9830211447764745,1.0,-0.81481683,SH3BGRL2,-0.055401728,0.9558184198667663,1.0,-1.2101578,RAB3A,-0.06830674,0.9455414619259591,0.9999330512443403,-1.106119,RPS4Y2,-0.02469796,0.9802958827380861,1.0,-0.48525605,SLC36A1,0.0019640895,0.9984328843968229,1.0,0.13820869,CPEB2,0.09853773,0.9215053126832973,1.0,1.0778238,ZNF230,0.18066743,0.8566286195664508,0.999135589150443,-0.0237693,URB1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.401985
6444,RP11-23P13.7,-0.021281445,0.9830211447764745,1.0,-0.73608327,HMGN3-AS1,-0.055401728,0.9558184198667663,1.0,-0.7848075,RPH3AL,-0.06830674,0.9455414619259591,0.9999330512443403,-1.1094785,ZRANB2,-0.024738515,0.9802635344601166,1.0,-0.13674654,ADSSL1,0.0019640895,0.9984328843968229,1.0,0.28503928,PLA2G12A,0.09837566,0.9216339995050018,1.0,-1.1266491,MACROD1,0.18066743,0.8566286195664508,0.999135589150443,-0.418532,PCNXL2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.324232
6445,TMEM52,-0.021281445,0.9830211447764745,1.0,-0.8860275,PLXNA3,-0.055468038,0.9557655936374486,1.0,-0.93985707,SPTSSB,-0.06838293,0.9454808107809809,0.9999330512443403,-1.2068719,UBL7-AS1,-0.024738515,0.9802635344601166,1.0,0.19463661,ZKSCAN4,0.0019640895,0.9984328843968229,1.0,0.33334935,CRADD,0.09837566,0.9216339995050018,1.0,-0.48563296,CYP3A5,0.18066743,0.8566286195664508,0.999135589150443,-0.08096852,MAN1C1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.389217
6446,SYTL4,-0.021281445,0.9830211447764745,1.0,-2.50943,CXorf23,-0.055468038,0.9557655936374486,1.0,-0.89955425,MYB,-0.06838293,0.9454808107809809,0.9999330512443403,-1.0934539,DHCR7,-0.024738515,0.9802635344601166,1.0,0.33822143,CIPC,0.0019640895,0.9984328843968229,1.0,0.025721438,FNDC3A,0.098267615,0.9217197918595385,1.0,-0.4397786,ZNF583,0.18066743,0.8566286195664508,0.999135589150443,-0.024727928,ZNF16,-0.056945473,0.9545886317196483,0.9978872631048302,-25.58324
6447,RP11-529K1.4,-0.021281445,0.9830211447764745,1.0,-2.3426003,FAN1,-0.055468038,0.9557655936374486,1.0,-0.9632946,ZNF519,-0.06838293,0.9454808107809809,0.9999330512443403,-0.95934314,VPS33B,-0.024738515,0.9802635344601166,1.0,0.4424326,MAPK14,0.0019640895,0.9984328843968229,1.0,0.25988764,SMIM13,0.098051526,0.9218913793003095,1.0,-0.2547325,SHQ1,0.18066743,0.8566286195664508,0.999135589150443,-0.08691351,WBP1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.139145
6448,CTD-2666L21.1,-0.021281445,0.9830211447764745,1.0,-0.9733914,NAGS,-0.055468038,0.9557655936374486,1.0,-0.809268,DGKH,-0.06838293,0.9454808107809809,0.9999330512443403,-0.95681137,RP11-134P9.3,-0.024738515,0.9802635344601166,1.0,0.024421632,HMGB3,0.0019110059,0.9984752388203096,1.0,-0.41408145,EXOSC5,0.098051526,0.9218913793003095,1.0,-0.497304,PNPO,0.18066743,0.8566286195664508,0.999135589150443,0.11361471,PLXDC1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.352552
6449,PLGLB1,-0.021281445,0.9830211447764745,1.0,-0.6478092,CTD-2256P15.4,-0.055468038,0.9557655936374486,1.0,-0.9341336,SS18L1,-0.06838293,0.9454808107809809,0.9999330512443403,-0.9986804,CNTNAP2,-0.02477907,0.9802311862146011,1.0,-0.68057114,NRL,0.0018579224,0.998517593248093,1.0,0.1014241,RP11-218M22.1,0.09778141,0.9221058687129773,1.0,0.050382793,WIZ,0.18066743,0.8566286195664508,0.999135589150443,0.040386707,KIF16B,-0.056945473,0.9545886317196483,0.9978872631048302,-25.345537
6450,RP11-661A12.14,-0.021281445,0.9830211447764745,1.0,-1.2484999,SEPT10,-0.055468038,0.9557655936374486,1.0,-0.88374966,LETM1,-0.06845912,0.9454201599520112,0.9999330512443403,-0.28921252,FZD3,-0.02477907,0.9802311862146011,1.0,-0.72934693,FLJ27365,0.0018579224,0.998517593248093,1.0,0.026807344,RP11-467D6.1,0.09778141,0.9221058687129773,1.0,0.37581825,ADRB2,0.18066743,0.8566286195664508,0.999135589150443,-0.8309618,AVPI1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.003141
6451,RP11-731C17.2,-0.021281445,0.9830211447764745,1.0,-1.956587,RP11-73K9.2,-0.055534348,0.955712767602429,1.0,-0.7593763,CA13,-0.06845912,0.9454201599520112,0.9999330512443403,-0.9692296,UBXN7-AS1,-0.02477907,0.9802311862146011,1.0,-0.5477624,RP4-816N1.6,0.0018579224,0.998517593248093,1.0,0.12169585,LENG9,0.097565316,0.9222774643228031,1.0,0.034786362,DUS4L,0.18066743,0.8566286195664508,0.999135589150443,-0.25846526,GYLTL1B,-0.056945473,0.9545886317196483,0.9978872631048302,-25.53229
6452,RP11-996F15.2,-0.021281445,0.9830211447764745,1.0,-1.4352796,TBC1D24,-0.055534348,0.955712767602429,1.0,-0.96730304,GPHN,-0.06845912,0.9454201599520112,0.9999330512443403,-0.97871286,HIP1,-0.02477907,0.9802311862146011,1.0,-0.06485881,TRPM4,0.0018579224,0.998517593248093,1.0,-1.3276465,ZNF773,0.097565316,0.9222774643228031,1.0,0.09474816,EYA3,0.18066743,0.8566286195664508,0.999135589150443,-0.28077534,ACOX3,-0.056945473,0.9545886317196483,0.9978872631048302,-25.060236
6453,CELSR1,-0.021281445,0.9830211447764745,1.0,-0.7062001,RP11-119F19.2,-0.055534348,0.955712767602429,1.0,-0.39653194,ADC,-0.06845912,0.9454201599520112,0.9999330512443403,-0.8364176,NFYC-AS1,-0.024819624,0.9801988380015929,1.0,0.0700596,PIK3R2,0.0017517554,0.9986023021160718,1.0,0.20487128,ATRN,0.097457275,0.9223632634848851,1.0,0.34449822,ZNF585B,0.18066743,0.8566286195664508,0.999135589150443,0.009896654,CD101,-0.056945473,0.9545886317196483,0.9978872631048302,-25.104935
6454,ZNF415,-0.021281445,0.9830211447764745,1.0,-1.0483904,CCSAP,-0.055534348,0.955712767602429,1.0,-0.91619754,RP11-849F2.8,-0.06861151,0.9452988592434992,0.9999330512443403,-1.5011833,ACY1,-0.024860179,0.980166489821145,1.0,-1.1403776,KIAA1683,0.0017517554,0.9986023021160718,1.0,0.0011122775,COL9A2,0.09734923,0.9224490635504237,1.0,0.25215608,OSGEPL1,0.18066743,0.8566286195664508,0.999135589150443,-0.21001503,ZNF746,-0.056945473,0.9545886317196483,0.9978872631048302,-25.075418
6455,AC008440.5,-0.021281445,0.9830211447764745,1.0,-0.96751237,CCDC146,-0.055534348,0.955712767602429,1.0,-0.93836814,RASGEF1A,-0.0686877,0.9452382093646577,0.9999330512443403,-1.7256902,GRPEL2,-0.024860179,0.980166489821145,1.0,0.1659598,ZNF28,0.0017517554,0.9986023021160718,1.0,0.14866601,PCNT,0.09734923,0.9224490635504237,1.0,-0.03575486,C19orf52,0.18022679,0.8569745314794733,0.999135589150443,-1.0326684,RP11-295P9.3,-0.056945473,0.9545886317196483,0.9978872631048302,-25.401388
6456,TACR2,-0.021281445,0.9830211447764745,1.0,-1.3491498,ASTN2,-0.055600654,0.9556599417619389,1.0,-0.9999564,POLR2C,-0.068725795,0.945207884544244,0.9999330512443403,0.18429255,DNAJA3,-0.024860179,0.980166489821145,1.0,0.20214634,FXR2,0.0017517554,0.9986023021160718,1.0,0.15640701,BMP2K,0.097241186,0.9225348645184268,1.0,0.079498224,TMEM127,0.17978613,0.857320470864992,0.999135589150443,-0.79061013,BRD1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.119726
6457,RAPGEF3,-0.021281445,0.9830211447764745,1.0,-1.1912696,ZNF417,-0.055600654,0.9556599417619389,1.0,-1.7732375,CUTC,-0.068725795,0.945207884544244,0.9999330512443403,0.33804777,DNHD1,-0.024900734,0.9801341416733106,1.0,0.06385204,RP11-85A1.3,0.0017517554,0.9986023021160718,1.0,0.13011037,ZSCAN32,0.09713314,0.9226206663879023,1.0,0.058501825,ULK3,0.17978613,0.857320470864992,0.999135589150443,-0.8142872,BAIAP2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.156883
6458,RP11-302B13.5,-0.021281445,0.9830211447764745,1.0,-2.1717746,AP003419.16,-0.055600654,0.9556599417619389,1.0,-2.0879362,COA7,-0.06876389,0.9451775598032266,0.9999330512443403,-2.1168735,AGBL5,-0.024900734,0.9801341416733106,1.0,0.062566005,MAGEE1,0.0016455884,0.9986870109998048,1.0,-0.08930894,HES6,0.09702509,0.9227064691578579,1.0,0.112433106,MNAT1,0.17890483,0.8580124317935175,0.999135589150443,-0.9419332,HBA1,-0.056945473,0.9545886317196483,0.9978872631048302,-27.436571
6459,SEMA5A,-0.021281445,0.9830211447764745,1.0,-1.4321349,PON2,-0.055600654,0.9556599417619389,1.0,-0.20804161,MIPEP,-0.06876389,0.9451775598032266,0.9999330512443403,-1.3872398,ANKRD26,-0.024900734,0.9801341416733106,1.0,0.1087253,RNLS,0.0016455884,0.9986870109998048,1.0,-0.036617953,ALMS1,0.09702509,0.9227064691578579,1.0,-0.0040466674,ADM,0.17879467,0.858098934592038,0.999135589150443,0.9253637,C4orf46,-0.056945473,0.9545886317196483,0.9978872631048302,-24.987846
6460,RP11-787I22.3,-0.021281445,0.9830211447764745,1.0,-2.0279083,ZNF442,-0.055600654,0.9556599417619389,1.0,-1.0278693,PAQR4,-0.06884009,0.9451169105595563,0.9999330512443403,-2.220627,AC007383.3,-0.02494129,0.9801017935581429,1.0,-1.2994597,ASB2,0.0016455884,0.9986870109998048,1.0,0.07402011,CACTIN,0.09702509,0.9227064691578579,1.0,-0.10422527,ARSD,0.1786845,0.8581854390943835,0.999135589150443,6.6946774,ZFP1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.438648
6461,TNFRSF11A,-0.021281445,0.9830211447764745,1.0,-1.6630182,SLC24A1,-0.055600654,0.9556599417619389,1.0,-1.4790424,SEMA4C,-0.06884009,0.9451169105595563,0.9999330512443403,-2.9515493,ZNF785,-0.02494129,0.9801017935581429,1.0,-0.9815133,OSM,0.0015925049,0.9987293654472806,1.0,-0.46747383,PINK1-AS,0.09691705,0.9227922728273016,1.0,-0.19636819,APOBEC3B,0.17824385,0.8585314741216911,0.999135589150443,-1.5305967,ENG,-0.056945473,0.9545886317196483,0.9978872631048302,-25.1378
6462,ITPKB-AS1,-0.021281445,0.9830211447764745,1.0,-1.3501256,RP5-914P20.5,-0.055600654,0.9556599417619389,1.0,-1.1361316,NAP1L6,-0.06884009,0.9451169105595563,0.9999330512443403,-1.9862978,ZNF341,-0.02494129,0.9801017935581429,1.0,-0.7030934,TBC1D32,0.0015394214,0.998771719898337,1.0,-0.2650856,DENND6A,0.096863024,0.9228351749990213,1.0,0.30142018,LILRB1,0.17813368,0.8586179871279171,0.999135589150443,-1.1563543,MVB12B,-0.056945473,0.9545886317196483,0.9978872631048302,-25.170969
6463,RFPL1S,-0.021281445,0.9830211447764745,1.0,-1.1734096,MYLPF,-0.055600654,0.9556599417619389,1.0,-0.5620397,SRPR,-0.06895437,0.9450259372906186,0.9999330512443403,1.3457596,KIAA1328,-0.02494129,0.9801017935581429,1.0,0.08752537,DLG4,0.0015394214,0.998771719898337,1.0,-0.050739113,DDOST,0.096754976,0.9229209800158364,1.0,-1.0453413,SEPHS2,0.1778032,0.8588775363288883,0.999135589150443,-1.0265824,IPO13,-0.056945473,0.9545886317196483,0.9978872631048302,-25.178926
6464,RP11-359K18.3,-0.021281445,0.9830211447764745,1.0,-1.1838977,KDM8,-0.055600654,0.9556599417619389,1.0,-1.0397758,GEMIN2,-0.069259144,0.9447833454150012,0.9999330512443403,0.0891329,C19orf47,-0.02494129,0.9801017935581429,1.0,-1.302096,RBM19,0.0013801709,0.9988987832717953,1.0,-0.61392164,BCL9,0.09670095,0.9229638828606838,1.0,-0.26857382,TMEM222,0.17769304,0.8589640561199208,0.999135589150443,-0.967372,SPINK2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.135303
6465,RP11-420A6.2,-0.021281445,0.9830211447764745,1.0,-1.8281671,GNAL,-0.055666965,0.9556071161162101,1.0,-1.4713215,OXSR1,-0.069525816,0.9445710817235731,0.9999330512443403,0.18402366,KIF27,-0.02494129,0.9801017935581429,1.0,-0.9792377,C14orf166,0.0012209205,0.9990258466731812,1.0,3.6941671,HSDL2,0.09664693,0.9230067859296589,1.0,-0.6247753,HIST1H1D,0.17747271,0.8591371007819477,0.999135589150443,0.4684162,RN7SL1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.308714
6466,KIAA1211L,-0.021281445,0.9830211447764745,1.0,-1.4655507,EFHC2,-0.055666965,0.9556071161162101,1.0,-1.6823143,INSIG2,-0.06960201,0.9445104356767822,0.9999330512443403,0.19198732,CBX8,-0.025022399,0.9800370974260202,1.0,-1.2149013,SYCE1,0.0012209205,0.9990258466731812,1.0,-1.7695904,DNAH1,0.09659291,0.9230496892226377,1.0,-0.23776513,B4GALT5,0.17725238,0.8593101522104782,0.999135589150443,0.69739926,CTD-2260A17.2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.478666
6467,RP11-791G15.2,-0.021281445,0.9830211447764745,1.0,-0.8058174,ZNF764,-0.055666965,0.9556071161162101,1.0,0.029071175,NLRC5,-0.06983059,0.9443284994675014,0.9999330512443403,-0.22281528,CDC26,-0.025022399,0.9800370974260202,1.0,-1.5400544,ZBED6CL,0.00090241944,0.9992799735468462,1.0,-0.9823905,ZBTB49,0.09648486,0.9231354964801105,1.0,-0.47407028,TRIM44,0.17714222,0.8593966804596396,0.999135589150443,-0.84355986,PLK2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.362692
6468,AP001610.5,-0.021281445,0.9830211447764745,1.0,-1.2883049,FAM89A,-0.055666965,0.9556071161162101,1.0,-1.2653483,DUSP18,-0.069906786,0.944267854709273,0.9999330512443403,0.71749014,PITPNM2,-0.025022399,0.9800370974260202,1.0,-1.8187284,TOB2,0.00090241944,0.9992799735468462,1.0,0.3314988,MMS22L,0.09648486,0.9231354964801105,1.0,-0.018827701,PPP6C,0.17714222,0.8593966804596396,0.999135589150443,-1.3860782,EIF4G3,-0.056945473,0.9545886317196483,0.9978872631048302,-25.390097
6469,RP4-607J23.2,-0.021281445,0.9830211447764745,1.0,-1.4594599,RP11-383H13.1,-0.055666965,0.9556071161162101,1.0,-1.5449699,RP11-468E2.4,-0.07036394,0.9439039929555096,0.9999330512443403,-0.38333148,RP11-159D12.2,-0.025022399,0.9800370974260202,1.0,-1.2212268,ALDOA,0.00090241944,0.9992799735468462,1.0,-0.92728734,TRIM68,0.09648486,0.9231354964801105,1.0,-0.1072675,LANCL2,0.17703205,0.8594832103973757,0.999135589150443,0.3718369,CMKLR1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.203384
6470,C2orf27A,-0.021281445,0.9830211447764745,1.0,-0.731653,ZNF823,-0.055666965,0.9556071161162101,1.0,-1.3320807,SNURF,-0.070592515,0.9437220664629973,0.9999330512443403,0.20811045,ADAM17,-0.025022399,0.9800370974260202,1.0,0.3397325,RGS16,0.00079625245,0.9993646825222391,1.0,-0.9611157,MARCH3,0.09648486,0.9231354964801105,1.0,-0.4364107,MED14-AS1,0.17703205,0.8594832103973757,0.999135589150443,0.4884572,WSB2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.309742
6471,RP11-242D8.1,-0.021281445,0.9830211447764745,1.0,-0.75672686,U47924.30,-0.055666965,0.9556071161162101,1.0,-1.4160852,ZNF420,-0.07063061,0.9436917456660546,0.9999330512443403,-0.02098616,SLC10A3,-0.025062954,0.9800047494091716,1.0,0.074538976,CCDC117,0.00069008546,0.9994493915047928,1.0,0.6162171,MED13L,0.09643084,0.9231784004443564,1.0,-0.47638682,DBN1,0.17703205,0.8594832103973757,0.999135589150443,0.38579544,PAWR,-0.056945473,0.9545886317196483,0.9978872631048302,-25.745056
6472,CTD-2196E14.4,-0.021281445,0.9830211447764745,1.0,-1.6849356,DICER1-AS1,-0.055666965,0.9556071161162101,1.0,-1.2793481,CNOT1,-0.0707449,0.9436007837649184,0.9999330512443403,0.1441801,SAP30,-0.025144063,0.9799400534741656,1.0,-0.3066594,CDKAL1,0.0003715845,0.9997035184858719,1.0,0.40842265,PMM2,0.096376814,0.9232213046321097,1.0,-0.31734288,LRRC8B,0.17703205,0.8594832103973757,0.999135589150443,0.39916942,AMBRA1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.270876
6473,RP11-466F5.8,-0.021281445,0.9830211447764745,1.0,-1.0923957,RP11-479G22.8,-0.055666965,0.9556071161162101,1.0,-1.5017426,ANTXR2,-0.070783,0.9435704632945829,0.9999330512443403,0.23560862,UBE2V1,-0.025144063,0.9799400534741656,1.0,0.12508342,NTMT1,0.00026541748,0.9997882274875215,1.0,0.96217453,IL1RN,0.09632279,0.9232642090432467,1.0,-0.5325653,ZC3H4,0.17703205,0.8594832103973757,0.999135589150443,0.0080840895,METTL1,-0.056945473,0.9545886317196483,0.9978872631048302,-25.12181
6474,BRSK1,-0.021281445,0.9830211447764745,1.0,-1.2398684,DIP2C,-0.055733275,0.9555542906654739,1.0,-1.5231776,ZNF552,-0.071202055,0.9432369435267676,0.9999330512443403,-0.11386431,LRRC23,-0.025225174,0.9798753576711025,1.0,0.070959724,PWP2,0.00015925049,0.9998729364915582,1.0,0.31653264,PUS10,0.09626877,0.9233071136776431,1.0,-0.27809656,MAGT1,0.17692189,0.8595697420226693,0.999135589150443,-0.239056,FAM19A2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.504482
6475,KRT73,-0.021281445,0.9830211447764745,1.0,-0.7354973,PLEKHG4,-0.055733275,0.9555542906654739,1.0,-1.5559381,FAM200A,-0.071202055,0.9432369435267676,0.9999330512443403,-0.5388406,KLHL28,-0.025265729,0.9798430098191824,1.0,0.009523609,TMEM11,5.30835e-05,0.9999576454970269,1.0,0.068540946,NR1D1,0.0961067,0.9234358289191483,1.0,-0.36026955,SMARCAD1,0.17681172,0.8596562753345031,0.999135589150443,0.74353987,PLA2G15,-0.056945473,0.9545886317196483,0.9978872631048302,-25.261774
6476,RP3-380B8.4,-0.021281445,0.9830211447764745,1.0,-1.2864026,MEF2BNB-MEF2B,-0.055733275,0.9555542906654739,1.0,-1.8318292,EGLN2,-0.071202055,0.9432369435267676,0.9999330512443403,0.026782606,PI4K2A,-0.025265729,0.9798430098191824,1.0,-0.06021687,CDC6,0.0,1.0,1.0,0.0,EXOC4,0.09599865,0.9235216401941747,1.0,-0.9432246,TMEM260,0.17681172,0.8596562753345031,0.999135589150443,0.20545796,NBPF14,-0.056945473,0.9545886317196483,0.9978872631048302,-25.046892
6477,B3GALNT1,-0.021281445,0.9830211447764745,1.0,-1.3842098,STK36,-0.055733275,0.9555542906654739,1.0,-1.9629947,RPRD2,-0.07131635,0.943145985314739,0.9999330512443403,0.42736456,BTRC,-0.025387393,0.9797459664625061,1.0,-0.22626321,BCS1L,-5.30835e-05,0.9999576454970269,1.0,0.34911707,VPS11,0.095566474,0.9238648941849588,1.0,-0.21798512,PBX3,0.17681172,0.8596562753345031,0.999135589150443,0.3507147,ZSCAN9,-0.056945473,0.9545886317196483,0.9978872631048302,-25.427734
6478,SLC6A4,-0.021281445,0.9830211447764745,1.0,-1.1727806,RP5-943J3.2,-0.055733275,0.9555542906654739,1.0,-1.9418129,MMAB,-0.07146873,0.9430247088521441,0.9999330512443403,-0.14512844,FAHD1,-0.025387393,0.9797459664625061,1.0,0.14573398,CIITA,-5.30835e-05,0.9999576454970269,1.0,0.25303435,ZZEF1,0.095566474,0.9238648941849588,1.0,-0.6659691,CTC-503J8.6,0.17681172,0.8596562753345031,0.999135589150443,-0.05398145,TOMM40L,-0.056945473,0.9545886317196483,0.9978872631048302,-25.411888
6479,WNK3,-0.021281445,0.9830211447764745,1.0,-0.83611864,PRDM8,-0.055733275,0.9555542906654739,1.0,-1.498434,PLD2,-0.07158302,0.9429337523718125,0.9999330512443403,-0.35440603,ZNF682,-0.025387393,0.9797459664625061,1.0,-0.5115164,RABGAP1,-0.00015925049,0.9998729364915582,1.0,0.23261003,RALGPS2,0.095458426,0.9239507099003615,1.0,-0.9037607,AP4S1,0.1765914,0.8598293470137222,0.999135589150443,-0.41297647,RAD51D,-0.056945473,0.9545886317196483,0.9978872631048302,-25.464596
6480,AC137932.1,-0.021281445,0.9830211447764745,1.0,-1.0427525,UCP3,-0.055733275,0.9555542906654739,1.0,-1.6230265,PPP1CC,-0.07162112,0.9429034337103382,0.9999330512443403,0.40700296,AGER,-0.025468504,0.9796812710578235,1.0,-0.38171566,NUP50,-0.00026541748,0.9997882274875215,1.0,0.13581629,CDPF1,0.09513429,0.9242081623531831,1.0,-0.57873213,LIMK2,0.1765914,0.8598293470137222,0.999135589150443,0.119029365,KRTCAP3,-0.056945473,0.9545886317196483,0.9978872631048302,-25.138865
6481,AC137934.1,-0.021281445,0.9830211447764745,1.0,-1.0375099,ITGA3,-0.055733275,0.9555542906654739,1.0,-1.614482,S100A13,-0.071659215,0.9428731151315884,0.9999330512443403,-0.51856697,CYBRD1,-0.025549613,0.9796165757867852,1.0,-0.51059777,RIPK3,-0.0003715845,0.9997035184858719,1.0,0.32179508,APAF1,0.09502625,0.9242939816030191,1.0,-0.5026066,ZNF516,0.1765914,0.8598293470137222,0.999135589150443,-0.20067531,SETD8,-0.056945473,0.9545886317196483,0.9978872631048302,-25.291409
6482,PLD1,-0.021281445,0.9830211447764745,1.0,-1.2147158,RP11-298J20.3,-0.055733275,0.9555542906654739,1.0,-1.8116488,SAMD1,-0.0718116,0.9427518416447089,0.9999330512443403,-2.2157795,TRAF4,-0.025549613,0.9796165757867852,1.0,-0.06551799,ZCCHC6,-0.0010616699,0.9991529100992723,1.0,0.45830595,PANK4,0.09481015,0.9244656227450775,1.0,-0.6081937,ABCA5,0.1765914,0.8598293470137222,0.999135589150443,0.16858394,TAF4B,-0.056945473,0.9545886317196483,0.9978872631048302,-25.337748
6483,EVC,-0.021281445,0.9830211447764745,1.0,-0.8263352,NBPF3,-0.055733275,0.9555542906654739,1.0,-1.4003088,TGS1,-0.0718497,0.9427215234802379,0.9999330512443403,0.6253925,ZNF485,-0.025549613,0.9796165757867852,1.0,-0.55604774,FRYL,-0.0011147534,0.9991105556213624,1.0,0.2289984,PRR14,0.09481015,0.9244656227450775,1.0,-0.42854902,ZNF174,0.1765914,0.8598293470137222,0.999135589150443,-0.11447796,KIAA1919,-0.056945473,0.9545886317196483,0.9978872631048302,-25.409882
6484,CITF22-92A6.1,-0.021281445,0.9830211447764745,1.0,-0.87747,RP11-74E22.3,-0.055733275,0.9555542906654739,1.0,-1.3978765,SYT5,-0.07188779,0.9426912053987538,0.9999330512443403,-0.7707827,PRMT6,-0.025630724,0.9795518806498165,1.0,-0.38729855,ISOC2,-0.0015925049,0.9987293654472806,1.0,-0.14730865,TANGO6,0.09459406,0.9246372674036989,1.0,-0.12049126,SLC31A1,0.1765914,0.8598293470137222,0.999135589150443,-0.010757506,ARMC2,-0.056945473,0.9545886317196483,0.9978872631048302,-25.227232
6485,DLC1,-0.021281445,0.9830211447764745,1.0,-1.0031261,ZNF606,-0.055799585,0.9555014654099621,1.0,-0.7285076,RFC3,-0.07204018,0.9425699339035642,0.9999330512443403,-0.7543906,IGHMBP2,-0.025630724,0.9795518806498165,1.0,-0.39620104,TEX261,-0.0015925049,0.9987293654472806,1.0,0.7481542,MORC3,0.09437797,0.9248089155709401,1.0,-0.59315044,AC040977.1,0.1765914,0.8598293470137222,0.999135589150443,0.22396308,MPND,-0.056945473,0.9545886317196483,0.9978872631048302,-24.987791
